time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2023-08-24T12:35:35.200Z,62.4487639,7.6903345,1544.405,1.51,-1.42,1.06,1.099,1.619,0.45,0.0,0.0,0.0,27
2023-08-24T12:35:35.400Z,62.4487681,7.6903276,1544.18,2.96,-2.12,1.61,1.109,1.626,0.53,0.0,0.0,0.0,27
2023-08-24T12:35:35.600Z,62.4487736,7.6903181,1543.653,3.34,-2.89,3.56,1.121,1.633,0.45,0.0,0.0,0.0,27
2023-08-24T12:35:35.800Z,62.4487798,7.6903071,1542.779,3.67,-2.95,5.28,1.131,1.64,0.39,0.0,0.0,0.0,27
2023-08-24T12:35:36.000Z,62.4487853,7.6902975,1541.416,3.01,-2.33,7.58,1.141,1.646,0.36,0.0,0.0,0.0,27
2023-08-24T12:35:36.200Z,62.4487904,7.6902888,1539.732,2.88,-2.35,9.22,1.153,1.654,0.36,0.0,0.0,0.0,27
2023-08-24T12:35:36.400Z,62.4487955,7.6902803,1537.616,3.05,-2.26,11.27,1.164,1.662,0.37,0.0,0.0,0.0,27
2023-08-24T12:35:36.600Z,62.4488011,7.6902712,1535.176,3.37,-2.61,12.97,1.173,1.672,0.38,0.0,0.0,0.0,27
2023-08-24T12:35:36.800Z,62.4488067,7.6902618,1532.32,3.17,-2.56,15.09,1.17,1.66,0.32,0.0,0.0,0.0,26
2023-08-24T12:35:37.000Z,62.4488122,7.6902528,1529.204,3.53,-2.71,16.68,1.156,1.653,0.32,0.0,0.0,0.0,27
2023-08-24T12:35:37.200Z,62.4488184,7.6902423,1525.739,3.51,-2.77,18.25,1.143,1.648,0.32,0.0,0.0,0.0,28
2023-08-24T12:35:37.400Z,62.4488253,7.6902302,1521.985,4.03,-3.27,19.47,1.13,1.642,0.33,0.0,0.0,0.0,28
2023-08-24T12:35:37.600Z,62.4488328,7.6902157,1517.908,4.4,-4.05,20.77,1.117,1.632,0.3,0.0,0.0,0.0,28
2023-08-24T12:35:37.800Z,62.448841,7.6901983,1513.619,4.86,-4.88,21.87,1.104,1.625,0.3,0.0,0.0,0.0,28
2023-08-24T12:35:38.000Z,62.4488501,7.6901772,1509.096,5.41,-5.93,22.82,1.093,1.619,0.29,0.0,0.0,0.0,28
2023-08-24T12:35:38.200Z,62.4488603,7.6901517,1504.409,5.77,-6.91,23.65,1.082,1.615,0.31,0.0,0.0,0.0,28
2023-08-24T12:35:38.400Z,62.4488714,7.6901215,1499.613,6.29,-8.23,24.3,1.072,1.613,0.32,0.0,0.0,0.0,28
2023-08-24T12:35:38.600Z,62.4488834,7.6900866,1494.655,6.67,-9.31,25.13,1.06,1.609,0.32,0.0,0.0,0.0,28
2023-08-24T12:35:38.800Z,62.4488961,7.6900474,1489.567,7.07,-10.52,25.7,1.051,1.606,0.32,0.0,0.0,0.0,28
2023-08-24T12:35:39.000Z,62.4489091,7.6900037,1484.363,7.33,-11.82,26.18,1.04,1.602,0.33,0.0,0.0,0.0,28
2023-08-24T12:35:39.200Z,62.4489226,7.689955,1479.075,7.57,-13.12,26.76,1.031,1.599,0.33,0.0,0.0,0.0,25
2023-08-24T12:35:39.400Z,62.4489363,7.6899016,1473.689,7.88,-14.43,27.12,1.021,1.594,0.32,0.0,0.0,0.0,25
2023-08-24T12:35:39.600Z,62.4489504,7.6898432,1468.176,8.04,-15.75,27.68,1.011,1.589,0.32,0.0,0.0,0.0,25
2023-08-24T12:35:39.800Z,62.4489649,7.6897789,1462.621,7.95,-17.22,27.86,1.003,1.583,0.32,0.0,0.0,0.0,24
2023-08-24T12:35:40.000Z,62.4489794,7.689709,1457.072,8.06,-18.67,28.01,0.996,1.577,0.31,0.0,0.0,0.0,23
2023-08-24T12:35:40.200Z,62.448994,7.6896335,1451.457,8.01,-20.04,28.25,0.989,1.572,0.33,0.0,0.0,0.0,23
2023-08-24T12:35:40.400Z,62.4490087,7.6895526,1445.818,7.8,-21.21,28.42,0.983,1.566,0.32,0.0,0.0,0.0,24
2023-08-24T12:35:40.600Z,62.4490228,7.6894674,1440.074,7.75,-22.51,28.84,0.978,1.561,0.32,0.0,0.0,0.0,23
2023-08-24T12:35:40.800Z,62.4490368,7.6893774,1434.28,7.55,-23.67,29.07,0.972,1.555,0.3,0.0,0.0,0.0,23
2023-08-24T12:35:41.000Z,62.4490502,7.6892831,1428.439,7.17,-24.73,29.36,0.967,1.549,0.3,0.0,0.0,0.0,23
2023-08-24T12:35:41.200Z,62.4490629,7.6891846,1422.525,6.82,-25.89,29.73,0.963,1.544,0.29,0.0,0.0,0.0,23
2023-08-24T12:35:41.400Z,62.4490748,7.6890815,1416.57,6.24,-27.07,29.87,0.959,1.537,0.28,0.0,0.0,0.0,23
2023-08-24T12:35:41.600Z,62.4490856,7.6889738,1410.576,5.69,-28.36,29.82,0.955,1.529,0.28,0.0,0.0,0.0,23
2023-08-24T12:35:41.800Z,62.4490956,7.6888613,1404.599,5.19,-29.43,29.98,0.951,1.522,0.28,0.0,0.0,0.0,24
2023-08-24T12:35:42.000Z,62.4491048,7.6887454,1398.577,4.81,-30.15,30.42,0.948,1.517,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:42.200Z,62.4491131,7.6886267,1392.42,4.35,-30.87,31.09,0.946,1.511,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:42.400Z,62.4491208,7.6885048,1386.174,3.96,-31.78,31.44,0.943,1.506,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:42.600Z,62.4491273,7.6883791,1379.89,3.17,-32.91,31.38,0.941,1.501,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:42.800Z,62.4491329,7.6882495,1373.607,2.9,-33.72,31.55,0.939,1.496,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:43.000Z,62.4491379,7.6881171,1367.242,2.56,-34.39,32.02,0.936,1.491,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:43.200Z,62.4491424,7.6879818,1360.818,2.22,-35.19,32.38,0.935,1.487,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:43.400Z,62.4491458,7.6878434,1354.323,1.45,-36.07,32.58,0.933,1.483,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:43.600Z,62.4491481,7.6877023,1347.748,1.06,-36.58,33.11,0.932,1.479,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:43.800Z,62.4491497,7.6875587,1341.094,0.55,-37.33,33.43,0.931,1.476,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:44.000Z,62.4491499,7.6874123,1334.364,-0.29,-38.08,33.71,0.93,1.474,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:44.200Z,62.4491485,7.6872626,1327.636,-1.33,-38.96,33.61,0.931,1.473,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:44.400Z,62.4491453,7.6871101,1320.904,-2.27,-39.64,33.57,0.931,1.471,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:44.600Z,62.4491405,7.686955,1314.153,-3.08,-40.32,33.78,0.93,1.471,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:44.800Z,62.4491344,7.6867972,1307.393,-3.82,-41.02,33.7,0.93,1.47,0.29,0.0,0.0,0.0,24
2023-08-24T12:35:45.000Z,62.4491268,7.6866367,1300.657,-4.66,-41.67,33.78,0.93,1.469,0.3,0.0,0.0,0.0,24
2023-08-24T12:35:45.200Z,62.4491178,7.6864737,1293.901,-5.42,-42.35,33.77,0.93,1.468,0.3,0.0,0.0,0.0,25
2023-08-24T12:35:45.400Z,62.4491077,7.6863085,1287.134,-5.86,-42.82,33.99,0.93,1.468,0.3,0.0,0.0,0.0,25
2023-08-24T12:35:45.600Z,62.4490968,7.6861418,1280.272,-6.35,-43.1,34.64,0.93,1.468,0.29,0.0,0.0,0.0,25
2023-08-24T12:35:45.800Z,62.449085,7.6859736,1273.33,-6.8,-43.63,34.72,0.929,1.468,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:46.000Z,62.4490725,7.6858034,1266.375,-7.25,-44.09,34.86,0.929,1.468,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:46.200Z,62.4490592,7.6856313,1259.411,-7.57,-44.61,35.04,0.929,1.468,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:46.400Z,62.4490453,7.6854573,1252.398,-7.95,-45.16,35.1,0.929,1.469,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:46.600Z,62.449031,7.6852811,1245.384,-8.02,-45.77,35.05,0.93,1.471,0.3,0.0,0.0,0.0,26
2023-08-24T12:35:46.800Z,62.4490169,7.6851025,1238.371,-7.7,-46.42,34.93,0.93,1.471,0.31,0.0,0.0,0.0,26
2023-08-24T12:35:47.000Z,62.4490035,7.6849214,1231.425,-7.22,-47.01,34.76,0.932,1.47,0.31,0.0,0.0,0.0,26
2023-08-24T12:35:47.200Z,62.4489912,7.6847379,1224.499,-6.56,-47.64,34.78,0.932,1.47,0.31,0.0,0.0,0.0,26
2023-08-24T12:35:47.400Z,62.4489801,7.684552,1217.59,-5.75,-48.25,34.45,0.933,1.47,0.3,0.0,0.0,0.0,26
2023-08-24T12:35:47.600Z,62.4489706,7.6843639,1210.714,-4.89,-48.8,34.58,0.935,1.471,0.3,0.0,0.0,0.0,26
2023-08-24T12:35:47.800Z,62.4489631,7.6841736,1203.866,-3.59,-49.39,34.14,0.936,1.473,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:48.000Z,62.4489589,7.6839807,1197.19,-1.23,-50.16,32.96,0.939,1.476,0.29,0.0,0.0,0.0,26
2023-08-24T12:35:48.200Z,62.4489594,7.6837865,1190.672,1.71,-50.08,32.2,0.943,1.483,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:48.400Z,62.448965,7.683593,1184.258,4.48,-49.81,31.94,0.95,1.491,0.37,0.0,0.0,0.0,26
2023-08-24T12:35:48.600Z,62.4489754,7.6834012,1177.859,7.17,-49.22,31.6,0.958,1.5,0.39,0.0,0.0,0.0,26
2023-08-24T12:35:48.800Z,62.4489907,7.6832117,1171.524,9.95,-48.69,31.31,0.967,1.51,0.39,0.0,0.0,0.0,26
2023-08-24T12:35:49.000Z,62.4490114,7.683025,1165.294,13.1,-47.79,30.75,0.975,1.519,0.38,0.0,0.0,0.0,26
2023-08-24T12:35:49.200Z,62.4490371,7.6828431,1159.038,15.66,-46.69,30.76,0.982,1.529,0.38,0.0,0.0,0.0,27
2023-08-24T12:35:49.400Z,62.4490671,7.6826655,1152.789,17.85,-45.48,30.79,0.99,1.54,0.44,0.0,0.0,0.0,27
2023-08-24T12:35:49.600Z,62.4491016,7.6824922,1146.638,20.31,-44.25,30.97,0.999,1.553,0.41,0.0,0.0,0.0,27
2023-08-24T12:35:49.800Z,62.4491407,7.6823248,1140.467,23.04,-42.48,30.86,1.007,1.566,0.41,0.0,0.0,0.0,27
2023-08-24T12:35:50.000Z,62.4491845,7.6821637,1134.315,25.51,-40.93,30.7,1.016,1.577,0.4,0.0,0.0,0.0,27
2023-08-24T12:35:50.200Z,62.4492322,7.6820085,1128.136,27.59,-39.47,30.63,1.025,1.588,0.4,0.0,0.0,0.0,27
2023-08-24T12:35:50.400Z,62.4492835,7.6818581,1122.098,29.31,-38.25,30.25,1.033,1.597,0.38,0.0,0.0,0.0,27
2023-08-24T12:35:50.600Z,62.4493375,7.6817118,1116.07,30.6,-37.41,30.47,1.041,1.606,0.37,0.0,0.0,0.0,26
2023-08-24T12:35:50.800Z,62.4493936,7.681569,1110.017,31.73,-36.46,30.36,1.048,1.614,0.36,0.0,0.0,0.0,26
2023-08-24T12:35:51.000Z,62.4494512,7.6814291,1103.875,32.36,-35.94,31.08,1.054,1.623,0.36,0.0,0.0,0.0,26
2023-08-24T12:35:51.200Z,62.4495101,7.6812917,1097.656,33.12,-35.15,31.39,1.06,1.631,0.35,0.0,0.0,0.0,26
2023-08-24T12:35:51.400Z,62.4495703,7.6811567,1091.372,33.82,-34.72,31.67,1.066,1.64,0.35,0.0,0.0,0.0,26
2023-08-24T12:35:51.600Z,62.4496318,7.6810234,1085.075,34.49,-34.23,31.83,1.071,1.647,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:51.800Z,62.4496944,7.680892,1078.708,35.25,-33.68,31.94,1.075,1.654,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:52.000Z,62.4497582,7.6807621,1072.302,35.89,-33.47,31.81,1.078,1.66,0.33,0.0,0.0,0.0,26
2023-08-24T12:35:52.200Z,62.449823,7.6806325,1065.949,36.23,-33.46,31.92,1.079,1.663,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:52.400Z,62.4498883,7.6805033,1059.528,36.51,-33.33,32.17,1.08,1.665,0.35,0.0,0.0,0.0,26
2023-08-24T12:35:52.600Z,62.4499541,7.6803739,1053.14,36.87,-33.5,31.63,1.079,1.665,0.33,0.0,0.0,0.0,26
2023-08-24T12:35:52.800Z,62.4500206,7.6802435,1046.829,37.0,-33.84,31.73,1.078,1.665,0.33,0.0,0.0,0.0,26
2023-08-24T12:35:53.000Z,62.4500872,7.6801124,1040.514,37.24,-33.93,31.49,1.077,1.665,0.33,0.0,0.0,0.0,26
2023-08-24T12:35:53.200Z,62.4501538,7.6799809,1034.099,36.96,-34.0,32.31,1.076,1.662,0.32,0.0,0.0,0.0,26
2023-08-24T12:35:53.400Z,62.4502205,7.6798484,1027.723,37.25,-34.44,31.49,1.076,1.659,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:53.600Z,62.4502877,7.6797146,1021.483,37.55,-34.73,31.03,1.075,1.656,0.34,0.0,0.0,0.0,26
2023-08-24T12:35:53.800Z,62.4503555,7.6795802,1015.315,38.01,-34.75,30.5,1.076,1.656,0.35,0.0,0.0,0.0,26
2023-08-24T12:35:54.000Z,62.4504242,7.6794463,1009.253,38.51,-34.47,30.03,1.076,1.658,0.36,0.0,0.0,0.0,26
2023-08-24T12:35:54.200Z,62.4504938,7.6793137,1003.239,39.09,-34.07,29.96,1.078,1.66,0.37,0.0,0.0,0.0,26
2023-08-24T12:35:54.400Z,62.4505646,7.6791831,997.26,39.75,-33.42,29.66,1.081,1.66,0.38,0.0,0.0,0.0,26
2023-08-24T12:35:54.600Z,62.4506367,7.6790556,991.346,40.66,-32.45,29.42,1.086,1.663,0.37,0.0,0.0,0.0,26
2023-08-24T12:35:54.800Z,62.4507103,7.678932,985.424,41.49,-31.43,29.26,1.091,1.667,0.4,0.0,0.0,0.0,26
2023-08-24T12:35:55.000Z,62.4507857,7.6788134,979.596,42.56,-29.92,28.99,1.097,1.671,0.41,0.0,0.0,0.0,26
2023-08-24T12:35:55.200Z,62.4508631,7.6787018,973.817,43.73,-27.82,28.61,1.104,1.677,0.41,0.0,0.0,0.0,26
2023-08-24T12:35:55.400Z,62.4509425,7.6785978,968.009,44.96,-25.98,28.45,1.111,1.684,0.41,0.0,0.0,0.0,26
2023-08-24T12:35:55.600Z,62.4510236,7.6785013,962.244,45.61,-24.05,28.52,1.119,1.692,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:55.800Z,62.451106,7.6784117,956.532,46.23,-22.36,28.39,1.127,1.699,0.42,0.0,0.0,0.0,25
2023-08-24T12:35:56.000Z,62.4511896,7.6783293,950.826,47.05,-20.38,28.02,1.135,1.707,0.42,0.0,0.0,0.0,25
2023-08-24T12:35:56.200Z,62.4512746,7.6782536,945.155,47.75,-18.89,28.37,1.142,1.714,0.41,0.0,0.0,0.0,25
2023-08-24T12:35:56.400Z,62.4513607,7.6781834,939.465,48.13,-17.53,28.43,1.149,1.722,0.41,0.0,0.0,0.0,25
2023-08-24T12:35:56.600Z,62.4514472,7.6781185,933.733,48.2,-16.16,28.68,1.156,1.73,0.41,0.0,0.0,0.0,25
2023-08-24T12:35:56.800Z,62.4515345,7.6780581,928.038,48.86,-15.15,28.68,1.162,1.732,0.41,0.0,0.0,0.0,25
2023-08-24T12:35:57.000Z,62.4516225,7.6780019,922.222,49.26,-14.04,29.08,1.169,1.734,0.46,0.0,0.0,0.0,25
2023-08-24T12:35:57.200Z,62.4517107,7.6779495,916.278,49.25,-13.18,29.58,1.176,1.74,0.47,0.0,0.0,0.0,25
2023-08-24T12:35:57.400Z,62.4517995,7.6779005,910.329,49.67,-12.23,29.59,1.183,1.741,0.44,0.0,0.0,0.0,25
2023-08-24T12:35:57.600Z,62.451889,7.6778554,904.486,49.89,-11.2,29.26,1.189,1.741,0.45,0.0,0.0,0.0,25
2023-08-24T12:35:57.800Z,62.4519785,7.6778136,898.544,49.95,-10.53,29.75,1.195,1.74,0.45,0.0,0.0,0.0,25
2023-08-24T12:35:58.000Z,62.4520683,7.6777739,892.569,49.9,-10.08,30.16,1.201,1.742,0.44,0.0,0.0,0.0,26
2023-08-24T12:35:58.200Z,62.4521579,7.677736,886.485,49.98,-9.59,30.27,1.205,1.745,0.45,0.0,0.0,0.0,26
2023-08-24T12:35:58.400Z,62.4522478,7.6776994,880.376,50.28,-9.34,30.43,1.21,1.747,0.43,0.0,0.0,0.0,26
2023-08-24T12:35:58.600Z,62.4523381,7.6776638,874.213,50.34,-9.13,30.8,1.214,1.749,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:58.800Z,62.4524289,7.6776289,868.111,50.8,-8.89,30.16,1.218,1.75,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:59.000Z,62.4525204,7.6775946,862.115,51.07,-8.85,29.79,1.222,1.752,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:59.200Z,62.4526124,7.6775607,856.207,51.39,-8.67,29.55,1.225,1.753,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:59.400Z,62.452705,7.6775274,850.36,51.61,-8.53,29.17,1.228,1.754,0.41,0.0,0.0,0.0,26
2023-08-24T12:35:59.600Z,62.4527977,7.6774941,844.542,51.75,-8.61,28.82,1.231,1.756,0.42,0.0,0.0,0.0,26
2023-08-24T12:35:59.800Z,62.4528909,7.6774607,838.806,51.98,-8.66,28.68,1.233,1.759,0.42,0.0,0.0,0.0,26
2023-08-24T12:36:00.000Z,62.4529843,7.6774271,833.075,52.06,-8.67,28.63,1.236,1.762,0.41,0.0,0.0,0.0,26
2023-08-24T12:36:00.200Z,62.4530777,7.6773932,827.368,52.0,-8.77,28.33,1.237,1.764,0.4,0.0,0.0,0.0,26
2023-08-24T12:36:00.400Z,62.4531715,7.6773582,821.754,52.32,-9.25,27.93,1.238,1.765,0.39,0.0,0.0,0.0,26
2023-08-24T12:36:00.600Z,62.4532655,7.6773213,816.168,52.41,-9.73,27.69,1.237,1.764,0.37,0.0,0.0,0.0,26
2023-08-24T12:36:00.800Z,62.4533596,7.6772829,810.694,52.41,-10.05,26.94,1.236,1.766,0.38,0.0,0.0,0.0,26
2023-08-24T12:36:01.000Z,62.453454,7.6772431,805.393,52.76,-10.47,26.01,1.235,1.767,0.38,0.0,0.0,0.0,26
2023-08-24T12:36:01.200Z,62.4535488,7.6772021,800.248,52.88,-10.65,25.56,1.235,1.768,0.41,0.0,0.0,0.0,26
2023-08-24T12:36:01.400Z,62.4536438,7.6771608,795.139,53.01,-10.67,25.26,1.236,1.77,0.41,0.0,0.0,0.0,26
2023-08-24T12:36:01.600Z,62.4537389,7.6771199,790.113,52.99,-10.43,24.89,1.237,1.772,0.4,0.0,0.0,0.0,26
2023-08-24T12:36:01.800Z,62.4538342,7.6770792,785.15,53.13,-10.54,24.92,1.238,1.774,0.4,0.0,0.0,0.0,26
2023-08-24T12:36:02.000Z,62.4539298,7.6770386,780.309,53.34,-10.39,23.91,1.239,1.774,0.4,0.0,0.0,0.0,26
2023-08-24T12:36:02.200Z,62.4540258,7.6769988,775.596,53.52,-10.18,23.32,1.239,1.775,0.4,0.0,0.0,0.0,26
2023-08-24T12:36:02.400Z,62.4541218,7.6769594,770.962,53.43,-10.22,23.16,1.24,1.775,0.4,0.0,0.0,0.0,25
2023-08-24T12:36:02.600Z,62.4542177,7.6769203,766.342,53.5,-9.95,22.73,1.241,1.773,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:02.800Z,62.4543138,7.6768823,761.863,53.49,-9.71,22.16,1.243,1.771,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:03.000Z,62.4544099,7.6768447,757.396,53.62,-9.68,22.2,1.244,1.77,0.4,0.0,0.0,0.0,25
2023-08-24T12:36:03.200Z,62.4545059,7.6768072,752.89,53.45,-9.64,22.51,1.245,1.77,0.4,0.0,0.0,0.0,24
2023-08-24T12:36:03.400Z,62.4546014,7.6767705,748.267,53.13,-9.3,22.96,1.245,1.769,0.39,0.0,0.0,0.0,24
2023-08-24T12:36:03.600Z,62.4546964,7.6767342,743.561,52.85,-9.43,23.73,1.245,1.768,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:03.800Z,62.4547912,7.6766977,738.799,52.75,-9.37,23.7,1.245,1.767,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:04.000Z,62.4548858,7.676661,734.029,52.79,-9.5,23.72,1.246,1.767,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:04.200Z,62.4549805,7.6766247,729.249,52.7,-9.22,23.92,1.246,1.768,0.4,0.0,0.0,0.0,25
2023-08-24T12:36:04.400Z,62.4550749,7.6765889,724.392,52.53,-9.18,24.33,1.246,1.769,0.39,0.0,0.0,0.0,25
2023-08-24T12:36:04.600Z,62.4551691,7.6765536,719.492,52.4,-9.07,24.58,1.246,1.768,0.38,0.0,0.0,0.0,26
2023-08-24T12:36:04.800Z,62.4552634,7.6765187,714.616,52.46,-8.92,24.43,1.245,1.767,0.38,0.0,0.0,0.0,26
2023-08-24T12:36:05.000Z,62.4553577,7.6764844,709.733,52.52,-8.77,24.49,1.245,1.766,0.37,0.0,0.0,0.0,26
2023-08-24T12:36:05.200Z,62.4554518,7.6764507,704.789,52.49,-8.64,24.56,1.244,1.765,0.36,0.0,0.0,0.0,26
2023-08-24T12:36:05.400Z,62.455546,7.676418,699.877,52.41,-8.18,24.41,1.243,1.764,0.35,0.0,0.0,0.0,26
2023-08-24T12:36:05.600Z,62.4556401,7.6763862,694.971,52.44,-8.19,24.52,1.242,1.762,0.34,0.0,0.0,0.0,26
2023-08-24T12:36:05.800Z,62.4557344,7.6763547,690.089,52.64,-8.06,24.12,1.241,1.761,0.33,0.0,0.0,0.0,26
2023-08-24T12:36:06.000Z,62.455829,7.676324,685.324,52.71,-7.81,23.63,1.238,1.759,0.31,0.0,0.0,0.0,26
2023-08-24T12:36:06.200Z,62.455924,7.6762945,680.699,53.04,-7.39,22.66,1.236,1.757,0.33,0.0,0.0,0.0,26
2023-08-24T12:36:06.400Z,62.4560193,7.6762664,676.183,52.97,-7.11,22.66,1.234,1.755,0.33,0.0,0.0,0.0,26
2023-08-24T12:36:06.600Z,62.4561145,7.6762399,671.732,53.07,-6.55,21.88,1.232,1.753,0.33,0.0,0.0,0.0,26
2023-08-24T12:36:06.800Z,62.45621,7.6762156,667.562,53.22,-5.98,20.27,1.23,1.747,0.32,0.0,0.0,0.0,26
2023-08-24T12:36:07.000Z,62.4563057,7.6761941,663.735,53.43,-5.1,18.44,1.227,1.742,0.32,0.0,0.0,0.0,25
